customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
9621,20-02-2023,YYC-DT,6,0.1,85.73,bookstore_customers
9622,25-08-2021,YYC-NW,9,0.37,75.29,bookstore_customers
9623,20-07-2021,YYC-SE,10,0.35,123.03,bookstore_customers
9624,25-04-2020,YYC-SE,10,0.18,127.48,bookstore_customers
9625,18-06-2023,YYC-NW,2,0.31,35.18,bookstore_customers
9626,14-01-2020,YYC-NW,14,0.35,145.01,bookstore_customers
9627,15-03-2023,YYC-SE,3,0.33,131.46,bookstore_customers
9628,30-01-2019,YYC-DT,13,0.3,90.97,bookstore_customers
9629,24-11-2024,YYC-NW,9,0.22,205.06,bookstore_customers
9630,25-11-2021,YYC-NW,6,0.29,144.16,bookstore_customers
9631,27-03-2019,YYC-DT,12,0.01,352.6,bookstore_customers
9632,21-12-2020,YYC-NW,2,0.16,175.51,bookstore_customers
9633,22-02-2022,YYC-NW,5,0.31,99.41,bookstore_customers
9634,29-12-2024,YYC-SE,7,0.28,149.55,bookstore_customers
9635,06-08-2021,YYC-SE,0,0.27,297.54,bookstore_customers
9636,22-04-2021,YYC-DT,4,0.4,84.39,bookstore_customers
9637,19-11-2022,YYC-NW,12,0.24,77.01,bookstore_customers
9638,01-06-2020,YYC-NW,8,0.17,102.97,bookstore_customers
9639,22-10-2020,YYC-SE,12,0.13,170.58,bookstore_customers
9640,27-01-2019,YYC-DT,10,0.09,253.68,bookstore_customers
9641,15-07-2020,YYC-DT,20,0.14,56.73,bookstore_customers
9642,21-12-2019,YYC-NW,0,0.4,51.27,bookstore_customers
9643,01-12-2024,YYC-DT,6,0.21,353.63,bookstore_customers
9644,24-12-2021,YYC-SE,10,0.21,65.18,bookstore_customers
9645,14-03-2021,YYC-SE,0,0.34,206.78,bookstore_customers
9646,16-04-2019,YYC-DT,10,0.47,169.14,bookstore_customers
9647,24-09-2023,YYC-NW,11,0.51,157.38,bookstore_customers
9648,17-10-2024,YYC-DT,8,0.21,150.63,bookstore_customers
9649,24-08-2022,YYC-SE,9,0.56,35.38,bookstore_customers
9650,08-01-2021,YYC-DT,0,0.35,188.21,bookstore_customers
9651,27-06-2024,YYC-DT,10,0.1,71.26,bookstore_customers
9652,28-10-2020,YYC-DT,4,0.18,49.28,bookstore_customers
9653,13-10-2023,YYC-DT,0,0.65,75.6,bookstore_customers
9654,03-01-2020,YYC-DT,17,0.08,65.98,bookstore_customers
9655,18-02-2022,YYC-NW,6,0.18,176.57,bookstore_customers
9656,04-08-2024,YYC-DT,0,0.26,178.28,bookstore_customers
9657,03-03-2021,YYC-DT,5,0.33,309.23,bookstore_customers
9658,01-05-2024,YYC-SE,2,0.33,27.67,bookstore_customers
9659,05-11-2024,YYC-NW,7,0.11,201.73,bookstore_customers
9660,16-03-2022,YYC-NW,7,0.15,360.3,bookstore_customers
9661,30-10-2023,YYC-SE,9,0.47,160.89,bookstore_customers
9662,17-10-2022,YYC-SE,13,0.45,234.27,bookstore_customers
9663,08-02-2020,YYC-DT,4,0.42,133.22,bookstore_customers
9664,05-12-2020,YYC-SE,3,0.35,105.52,bookstore_customers
9665,12-12-2023,YYC-DT,10,0.45,70.51,bookstore_customers
9666,30-06-2022,YYC-NW,7,0.57,71.88,bookstore_customers
9667,18-01-2019,YYC-NW,0,0.33,40.79,bookstore_customers
9668,03-07-2023,YYC-NW,8,0.13,85.54,bookstore_customers
9669,22-05-2021,YYC-DT,14,0.22,373.93,bookstore_customers
9670,09-08-2021,YYC-DT,6,0.18,172.13,bookstore_customers
9671,04-10-2022,YYC-DT,0,0.65,148.71,bookstore_customers
9672,02-03-2021,YYC-DT,7,0.38,374.08,bookstore_customers
9673,20-09-2023,YYC-SE,10,0.26,38.07,bookstore_customers
9674,11-02-2023,YYC-DT,0,0.27,190.22,bookstore_customers
9675,11-12-2019,YYC-NW,8,0.19,234.14,bookstore_customers
9676,07-01-2023,YYC-NW,10,0.04,93.92,bookstore_customers
9677,03-01-2019,YYC-SE,11,0.32,154.58,bookstore_customers
9678,27-08-2020,YYC-DT,15,0.41,172.8,bookstore_customers
9679,18-12-2023,YYC-DT,8,0.39,130.03,bookstore_customers
9680,27-05-2023,YYC-SE,12,0.18,61.66,bookstore_customers
9681,04-02-2022,YYC-DT,8,0.11,210.83,bookstore_customers
9682,08-01-2022,YYC-DT,12,0.29,115.44,bookstore_customers
9683,29-12-2022,YYC-NW,5,0.06,135.32,bookstore_customers
9684,31-10-2020,YYC-DT,9,0.5,18.59,bookstore_customers
9685,28-03-2019,YYC-NW,10,0.27,165.79,bookstore_customers
9686,26-07-2021,YYC-NW,10,0.44,124.32,bookstore_customers
9687,15-06-2023,YYC-DT,13,0.28,109.88,bookstore_customers
9688,07-05-2020,YYC-DT,6,0.29,204.51,bookstore_customers
9689,09-08-2023,YYC-SE,9,0.48,56.43,bookstore_customers
9690,31-03-2019,YYC-DT,5,0.23,456.32,bookstore_customers
9691,14-10-2023,YYC-NW,10,0.24,146.64,bookstore_customers
9692,09-04-2023,YYC-SE,16,0.09,35.8,bookstore_customers
9693,25-09-2022,YYC-NW,12,0.37,213.3,bookstore_customers
9694,11-11-2020,YYC-SE,7,0.25,158.17,bookstore_customers
9695,17-03-2024,YYC-SE,10,0.32,213.13,bookstore_customers
9696,03-06-2022,YYC-DT,7,0.16,514.32,bookstore_customers
9697,16-04-2024,YYC-NW,10,0.24,232.57,bookstore_customers
9698,09-07-2023,YYC-DT,0,0.47,114.61,bookstore_customers
9699,02-09-2023,YYC-NW,4,0.08,83.42,bookstore_customers
9700,04-03-2019,YYC-DT,5,0.27,77.71,bookstore_customers
9701,30-01-2020,YYC-DT,6,0.32,62.92,bookstore_customers
9702,01-01-2024,YYC-NW,12,0.43,32.07,bookstore_customers
9703,30-04-2019,YYC-DT,5,0.09,62.23,bookstore_customers
9704,24-04-2021,YYC-DT,12,0.24,112.81,bookstore_customers
9705,30-12-2024,YYC-DT,5,0.4,81.95,bookstore_customers
9706,21-03-2023,YYC-DT,14,0.21,241.27,bookstore_customers
9707,28-07-2020,YYC-SE,11,0.4,83.86,bookstore_customers
9708,01-03-2021,YYC-DT,10,0.02,183.63,bookstore_customers
9709,16-11-2020,YYC-NW,9,0.26,112.42,bookstore_customers
9710,08-07-2023,YYC-NW,1,0.27,168.84,bookstore_customers
9711,29-11-2022,YYC-NW,4,0.16,71.28,bookstore_customers
9712,02-04-2024,YYC-DT,7,0.05,267.19,bookstore_customers
9713,10-05-2020,YYC-SE,7,0.14,135.88,bookstore_customers
9714,12-01-2024,YYC-NW,7,0.11,271.45,bookstore_customers
9715,14-05-2019,YYC-SE,7,0.41,91.9,bookstore_customers
9716,02-05-2020,YYC-SE,11,0.08,283.67,bookstore_customers
9717,21-04-2020,YYC-NW,8,0.19,94.72,bookstore_customers
9718,23-12-2024,YYC-SE,7,0.6,62.15,bookstore_customers
9719,25-09-2021,YYC-SE,22,0.39,144.39,bookstore_customers
9720,25-06-2019,YYC-NW,4,0.21,39.61,bookstore_customers
9721,04-08-2020,YYC-NW,10,0.1,147.72,bookstore_customers
9722,11-10-2024,YYC-DT,13,0.1,85.11,bookstore_customers
9723,04-12-2020,YYC-DT,9,0.38,139.09,bookstore_customers
9724,12-11-2023,YYC-NW,12,0.16,242.72,bookstore_customers
9725,26-01-2024,YYC-NW,4,0.12,228.6,bookstore_customers
9726,01-03-2019,YYC-NW,5,0.16,187.81,bookstore_customers
9727,24-07-2020,YYC-SE,6,0.42,152.95,bookstore_customers
9728,23-11-2023,YYC-DT,3,0.4,112.52,bookstore_customers
9729,14-09-2023,YYC-DT,14,0.23,86.93,bookstore_customers
9730,08-08-2023,YYC-NW,8,0.76,24.05,bookstore_customers
9731,07-01-2021,YYC-SE,10,0.68,260.5,bookstore_customers
9732,23-10-2021,YYC-NW,6,0.39,91.52,bookstore_customers
9733,01-05-2023,YYC-NW,6,0.26,121.46,bookstore_customers
9734,02-05-2020,YYC-SE,9,0.36,370.27,bookstore_customers
9735,09-03-2023,YYC-SE,11,0.28,241.82,bookstore_customers
9736,27-11-2021,YYC-NW,12,0.58,158.43,bookstore_customers
9737,27-09-2022,YYC-DT,4,0.07,138.98,bookstore_customers
9738,21-11-2024,YYC-NW,7,0.14,263.4,bookstore_customers
9739,18-06-2020,YYC-SE,8,0.29,61.84,bookstore_customers
9740,13-05-2023,YYC-DT,1,0.29,350.72,bookstore_customers
9741,08-09-2023,YYC-DT,10,0.23,141.59,bookstore_customers
9742,25-08-2019,YYC-DT,10,0.51,111.18,bookstore_customers
9743,05-11-2020,YYC-NW,10,0.24,106.59,bookstore_customers
9744,02-06-2024,YYC-NW,6,0.09,53.29,bookstore_customers
9745,28-04-2019,YYC-DT,14,0.36,124.31,bookstore_customers
9746,22-03-2024,YYC-DT,8,0.23,60.42,bookstore_customers
9747,02-05-2019,YYC-NW,14,0.28,121.34,bookstore_customers
9748,31-10-2022,YYC-NW,0,0.15,128.67,bookstore_customers
9749,09-07-2020,YYC-DT,6,0.14,34.23,bookstore_customers
9750,24-02-2022,YYC-NW,11,0.68,97.39,bookstore_customers
9751,02-09-2021,YYC-DT,6,0.17,209.66,bookstore_customers
9752,28-07-2019,YYC-DT,5,0.36,191.82,bookstore_customers
9753,16-11-2024,YYC-SE,13,0.48,186.33,bookstore_customers
9754,01-06-2020,YYC-NW,9,0.41,216.17,bookstore_customers
9755,30-05-2019,YYC-SE,8,0.53,195.87,bookstore_customers
9756,02-02-2019,YYC-NW,4,0.21,124.62,bookstore_customers
9757,15-10-2019,YYC-DT,5,0.32,109.22,bookstore_customers
9758,10-07-2022,YYC-SE,2,0.15,71.87,bookstore_customers
9759,24-02-2019,YYC-SE,10,0.23,192.84,bookstore_customers
9760,05-06-2019,YYC-NW,10,0.53,196.19,bookstore_customers
9761,02-12-2024,YYC-SE,3,0.53,85.32,bookstore_customers
9762,28-09-2019,YYC-NW,12,0.48,178.44,bookstore_customers
9763,05-06-2020,YYC-DT,3,0.58,385.88,bookstore_customers
9764,17-02-2023,YYC-SE,12,0.24,281.4,bookstore_customers
9765,09-08-2020,YYC-SE,4,0.56,53.52,bookstore_customers
9766,30-06-2024,YYC-SE,6,0.17,87.23,bookstore_customers
9767,11-05-2019,YYC-NW,5,0.34,70.27,bookstore_customers
9768,20-09-2020,YYC-DT,9,0.67,186.58,bookstore_customers
9769,12-12-2020,YYC-DT,7,0.31,296.48,bookstore_customers
9770,05-07-2022,YYC-DT,8,0.13,29.36,bookstore_customers
9771,23-03-2023,YYC-NW,7,0.22,113.17,bookstore_customers
9772,08-08-2024,YYC-SE,8,0.33,192.97,bookstore_customers
9773,29-11-2023,YYC-DT,0,0.2,298.3,bookstore_customers
9774,25-06-2024,YYC-DT,9,0.19,168.82,bookstore_customers
9775,19-04-2019,YYC-NW,4,0.33,387.01,bookstore_customers
9776,26-12-2021,YYC-DT,14,0.08,232.04,bookstore_customers
9777,04-03-2021,YYC-DT,18,0.22,156.5,bookstore_customers
9778,01-12-2023,YYC-NW,3,0.24,399.38,bookstore_customers
9779,12-11-2019,YYC-DT,7,0.2,154.25,bookstore_customers
9780,07-10-2019,YYC-DT,0,0.11,148.19,bookstore_customers
9781,23-01-2022,YYC-NW,6,0.13,153.83,bookstore_customers
9782,28-12-2023,YYC-DT,10,0.35,184.52,bookstore_customers
9783,09-10-2024,YYC-DT,0,0.42,598.21,bookstore_customers
9784,08-12-2020,YYC-DT,5,0.09,148.33,bookstore_customers
9785,28-06-2020,YYC-DT,8,0.33,138.88,bookstore_customers
9786,22-07-2022,YYC-NW,8,0.64,257.55,bookstore_customers
9787,02-02-2024,YYC-NW,6,0.13,93.29,bookstore_customers
9788,29-10-2020,YYC-NW,13,0.44,43.14,bookstore_customers
9789,07-07-2022,YYC-DT,15,0.18,160.15,bookstore_customers
9790,21-11-2022,YYC-NW,18,0.19,464.9,bookstore_customers
9791,05-08-2020,YYC-DT,8,0.25,324.83,bookstore_customers
9792,14-07-2021,YYC-DT,12,0.74,140.68,bookstore_customers
9793,06-12-2019,YYC-SE,0,0.13,208.46,bookstore_customers
9794,28-02-2024,YYC-DT,11,0.42,93.33,bookstore_customers
9795,22-02-2021,YYC-DT,6,0.41,124.65,bookstore_customers
9796,05-09-2024,YYC-NW,9,0.08,247.58,bookstore_customers
9797,21-11-2020,YYC-NW,5,0.14,29.51,bookstore_customers
9798,01-01-2019,YYC-DT,7,0.67,125.41,bookstore_customers
9799,18-03-2021,YYC-NW,0,0.11,82.49,bookstore_customers
9800,11-05-2021,YYC-DT,14,0.1,38.63,bookstore_customers
9801,29-03-2022,YYC-NW,11,0.21,356.03,bookstore_customers
9802,13-09-2019,YYC-DT,10,0.42,136.45,bookstore_customers
9803,28-02-2023,YYC-NW,16,0.51,33.31,bookstore_customers
9804,23-10-2019,YYC-NW,8,0.24,176.02,bookstore_customers
9805,26-06-2019,YYC-DT,11,0.18,79.12,bookstore_customers
9806,04-09-2020,YYC-DT,12,0.19,152.11,bookstore_customers
9807,01-05-2019,YYC-DT,0,0.16,346.77,bookstore_customers
9808,19-03-2024,YYC-SE,5,0.17,43.61,bookstore_customers
9809,26-08-2019,YYC-NW,8,0.18,59.98,bookstore_customers
9810,29-05-2024,YYC-NW,11,0.16,51.35,bookstore_customers
9811,02-03-2021,YYC-SE,6,0.15,77.62,bookstore_customers
9812,08-02-2022,YYC-DT,5,0.44,231.18,bookstore_customers
9813,28-10-2019,YYC-SE,15,0.17,305.02,bookstore_customers
9814,26-02-2024,YYC-NW,9,0.25,106.11,bookstore_customers
9815,01-09-2023,YYC-SE,18,0.33,87.68,bookstore_customers
9816,15-12-2019,YYC-DT,1,0.34,234.73,bookstore_customers
9817,10-06-2024,YYC-NW,11,0.04,102.6,bookstore_customers
9818,18-10-2024,YYC-DT,8,0.57,201.42,bookstore_customers
9819,03-06-2023,YYC-NW,8,0.48,149.95,bookstore_customers
9820,29-02-2024,YYC-NW,6,0.17,22.35,bookstore_customers
9821,14-11-2020,YYC-NW,4,0.51,59.33,bookstore_customers
9822,28-05-2019,YYC-NW,11,0.67,276.37,bookstore_customers
9823,24-06-2022,YYC-SE,0,0.15,119.51,bookstore_customers
9824,01-04-2020,YYC-NW,7,0.35,147.77,bookstore_customers
9825,29-04-2021,YYC-NW,2,0.21,124.1,bookstore_customers
9826,08-01-2020,YYC-NW,9,0.19,245.17,bookstore_customers
9827,23-07-2022,YYC-DT,3,0.48,171.17,bookstore_customers
9828,20-10-2019,YYC-NW,1,0.16,135.33,bookstore_customers
9829,20-02-2020,YYC-SE,6,0.49,150.94,bookstore_customers
9830,25-07-2020,YYC-SE,5,0.47,151.88,bookstore_customers
9831,08-07-2023,YYC-DT,5,0.16,172.61,bookstore_customers
9832,17-12-2022,YYC-DT,4,0.1,18.04,bookstore_customers
9833,29-07-2019,YYC-SE,10,0.36,75.51,bookstore_customers
9834,22-09-2019,YYC-SE,7,0.07,201.15,bookstore_customers
9835,24-11-2019,YYC-DT,10,0.1,180.63,bookstore_customers
9836,14-10-2020,YYC-NW,13,0.37,79.55,bookstore_customers
9837,22-06-2020,YYC-NW,9,0.44,265.22,bookstore_customers
9838,17-11-2019,YYC-DT,10,0.15,254.36,bookstore_customers
9839,14-08-2020,YYC-SE,2,0.42,147.6,bookstore_customers
9840,15-03-2019,YYC-SE,10,0.32,42.21,bookstore_customers
9841,12-05-2020,YYC-SE,3,0.35,28.18,bookstore_customers
9842,21-04-2023,YYC-SE,0,0.52,70.65,bookstore_customers
9843,29-01-2024,YYC-SE,6,0.44,184.03,bookstore_customers
9844,08-04-2022,YYC-NW,14,0.32,315.95,bookstore_customers
9845,13-08-2019,YYC-SE,3,0.06,75.07,bookstore_customers
9846,10-02-2020,YYC-DT,2,0.28,218.51,bookstore_customers
9847,12-08-2020,YYC-NW,0,0.13,73.77,bookstore_customers
9848,03-12-2023,YYC-DT,15,0.32,52.05,bookstore_customers
9849,19-10-2021,YYC-DT,4,0.23,142.1,bookstore_customers
9850,22-10-2023,YYC-DT,9,0.4,53.71,bookstore_customers
9851,07-01-2021,YYC-NW,0,0.27,58.09,bookstore_customers
9852,15-02-2024,YYC-SE,4,0.15,240.4,bookstore_customers
9853,22-05-2022,YYC-SE,10,0.29,247.92,bookstore_customers
9854,28-09-2021,YYC-SE,13,0.31,47.6,bookstore_customers
9855,06-09-2021,YYC-NW,6,0.09,144.19,bookstore_customers
9856,13-03-2020,YYC-SE,5,0.49,249.08,bookstore_customers
9857,29-01-2020,YYC-DT,4,0.26,66.39,bookstore_customers
9858,03-02-2020,YYC-NW,6,0.66,255.43,bookstore_customers
9859,27-04-2019,YYC-DT,7,0.18,175.64,bookstore_customers
9860,16-08-2023,YYC-DT,8,0.48,50.03,bookstore_customers
9861,25-10-2024,YYC-NW,12,0.75,218.49,bookstore_customers
9862,12-03-2020,YYC-NW,8,0.1,41.23,bookstore_customers
9863,08-12-2021,YYC-NW,4,0.1,285.34,bookstore_customers
9864,27-07-2021,YYC-DT,13,0.11,114.36,bookstore_customers
9865,09-07-2021,YYC-SE,7,0.18,34.49,bookstore_customers
9866,27-04-2023,YYC-NW,14,0.22,121.7,bookstore_customers
9867,05-09-2024,YYC-DT,0,0.04,163.3,bookstore_customers
9868,02-07-2023,YYC-NW,11,0.35,4.27,bookstore_customers
9869,12-03-2021,YYC-DT,7,0.21,62.51,bookstore_customers
9870,20-01-2022,YYC-DT,3,0.43,72.14,bookstore_customers
9871,25-10-2024,YYC-NW,4,0.29,166.98,bookstore_customers
9872,10-06-2022,YYC-SE,10,0.19,109.37,bookstore_customers
9873,28-05-2024,YYC-DT,15,0.33,200.27,bookstore_customers
9874,25-11-2021,YYC-DT,0,0.28,93.55,bookstore_customers
9875,21-05-2019,YYC-NW,8,0.22,232.6,bookstore_customers
9876,23-10-2023,YYC-NW,10,0.25,124.91,bookstore_customers
9877,07-10-2023,YYC-SE,5,0.22,73.38,bookstore_customers
9878,24-05-2022,YYC-DT,2,0.13,182.46,bookstore_customers
9879,06-02-2023,YYC-DT,10,0.03,136.63,bookstore_customers
9880,30-04-2019,YYC-NW,14,0.65,118.66,bookstore_customers
9881,04-09-2022,YYC-DT,6,0.1,310.62,bookstore_customers
9882,02-09-2019,YYC-SE,6,0.49,130.66,bookstore_customers
9883,08-07-2022,YYC-SE,16,0.19,208.21,bookstore_customers
9884,15-09-2019,YYC-SE,11,0.29,100.87,bookstore_customers
9885,02-08-2019,YYC-DT,14,0.29,137.18,bookstore_customers
9886,13-12-2019,YYC-NW,5,0.08,41.99,bookstore_customers
9887,12-10-2019,YYC-DT,3,0.3,130.05,bookstore_customers
9888,25-10-2021,YYC-DT,5,0.61,184.36,bookstore_customers
9889,24-06-2020,YYC-NW,6,0.17,229.4,bookstore_customers
9890,22-02-2020,YYC-NW,7,0.04,61.83,bookstore_customers
9891,03-09-2023,YYC-NW,5,0.5,99.9,bookstore_customers
9892,20-09-2022,YYC-NW,8,0.41,558.86,bookstore_customers
9893,28-01-2023,YYC-NW,11,0.34,33.15,bookstore_customers
9894,20-09-2021,YYC-NW,1,0.41,215.23,bookstore_customers
9895,20-08-2023,YYC-DT,11,0.15,72.1,bookstore_customers
9896,20-06-2019,YYC-SE,4,0.38,187.33,bookstore_customers
9897,05-05-2019,YYC-NW,9,0.59,163.42,bookstore_customers
9898,23-03-2023,YYC-SE,4,0.55,128.91,bookstore_customers
9899,22-08-2020,YYC-NW,0,0.17,179.75,bookstore_customers
9900,14-07-2023,YYC-DT,4,0.11,193.54,bookstore_customers
9901,13-09-2024,YYC-SE,12,0.64,216.45,bookstore_customers
9902,02-11-2020,YYC-DT,13,0.45,115.66,bookstore_customers
9903,30-05-2019,YYC-DT,10,0.13,190.33,bookstore_customers
9904,10-07-2022,YYC-NW,5,0.41,191.67,bookstore_customers
9905,10-11-2019,YYC-DT,13,0.32,104.28,bookstore_customers
9906,18-03-2020,YYC-DT,3,0.6,166.25,bookstore_customers
9907,04-02-2019,YYC-DT,11,0.35,137.31,bookstore_customers
9908,10-12-2021,YYC-SE,11,0.39,99.47,bookstore_customers
9909,19-03-2019,YYC-DT,9,0.19,70.12,bookstore_customers
9910,20-11-2024,YYC-DT,9,0.24,191.75,bookstore_customers
9911,26-01-2020,YYC-NW,0,0.44,440.85,bookstore_customers
9912,06-03-2021,YYC-DT,12,0.19,137.78,bookstore_customers
9913,23-08-2024,YYC-SE,9,0.38,243.23,bookstore_customers
9914,29-05-2021,YYC-NW,5,0.37,42.18,bookstore_customers
9915,11-08-2019,YYC-NW,11,0.25,152,bookstore_customers
9916,11-03-2021,YYC-SE,9,0.29,152.01,bookstore_customers
9917,26-05-2024,YYC-DT,4,0.38,67.58,bookstore_customers
9918,12-12-2020,YYC-DT,17,0.09,16.07,bookstore_customers
9919,10-12-2023,YYC-DT,3,0.47,159.62,bookstore_customers
9920,16-03-2024,YYC-DT,9,0.32,59.94,bookstore_customers
9921,04-05-2019,YYC-SE,0,0.43,290.07,bookstore_customers
9922,31-12-2021,YYC-NW,4,0.17,265.71,bookstore_customers
9923,09-01-2019,YYC-DT,0,0.18,141.68,bookstore_customers
9924,31-12-2023,YYC-NW,10,0.59,106.89,bookstore_customers
9925,02-10-2020,YYC-NW,12,0.54,310.39,bookstore_customers
9926,23-04-2022,YYC-NW,12,0.33,203.9,bookstore_customers
9927,17-03-2024,YYC-NW,7,0.32,46.88,bookstore_customers
9928,18-03-2024,YYC-SE,14,0.4,122.79,bookstore_customers
9929,18-11-2021,YYC-DT,7,0.4,25.94,bookstore_customers
9930,08-11-2019,YYC-DT,8,0.29,149.53,bookstore_customers
9931,01-01-2024,YYC-NW,3,0.49,106.61,bookstore_customers
9932,22-03-2020,YYC-NW,10,0.1,372.56,bookstore_customers
9933,01-08-2022,YYC-SE,4,0.24,181.1,bookstore_customers
9934,03-09-2023,YYC-DT,4,0.47,377.29,bookstore_customers
9935,02-09-2022,YYC-NW,12,0.25,74.79,bookstore_customers
9936,27-03-2020,YYC-DT,19,0.24,104.01,bookstore_customers
9937,29-01-2024,YYC-NW,12,0.41,52.4,bookstore_customers
9938,22-11-2022,YYC-NW,12,0.2,85.01,bookstore_customers
9939,19-01-2022,YYC-DT,5,0.3,271.56,bookstore_customers
9940,15-10-2019,YYC-SE,13,0.43,107.59,bookstore_customers
9941,10-02-2023,YYC-NW,7,0.31,126.98,bookstore_customers
9942,17-04-2019,YYC-DT,18,0.56,139.35,bookstore_customers
9943,20-02-2019,YYC-DT,13,0.16,224.64,bookstore_customers
9944,04-04-2021,YYC-NW,2,0.16,25.45,bookstore_customers
9945,12-03-2020,YYC-NW,11,0.2,238.53,bookstore_customers
9946,26-09-2023,YYC-NW,12,0.26,93.02,bookstore_customers
9947,27-11-2023,YYC-NW,5,0.54,161.45,bookstore_customers
9948,28-05-2023,YYC-DT,13,0.12,251.87,bookstore_customers
9949,11-03-2022,YYC-NW,6,0.38,132.48,bookstore_customers
9950,21-06-2022,YYC-DT,8,0.17,32.38,bookstore_customers
9951,03-10-2022,YYC-DT,14,0.03,126.79,bookstore_customers
9952,02-06-2022,YYC-DT,15,0.18,306.12,bookstore_customers
9953,17-05-2020,YYC-NW,6,0.01,52.46,bookstore_customers
9954,10-06-2021,YYC-DT,6,0.22,78.23,bookstore_customers
9955,18-07-2021,YYC-DT,13,0.39,110.02,bookstore_customers
9956,14-11-2021,YYC-DT,6,0.35,238.75,bookstore_customers
9957,21-01-2021,YYC-NW,9,0.11,264.56,bookstore_customers
9958,08-01-2020,YYC-DT,10,0.37,198.8,bookstore_customers
9959,10-05-2023,YYC-NW,3,0.36,187.25,bookstore_customers
9960,30-04-2019,YYC-SE,0,0.45,208.03,bookstore_customers
9961,06-07-2024,YYC-DT,0,0.32,354.66,bookstore_customers
9962,29-05-2022,YYC-DT,11,0.24,541.82,bookstore_customers
9963,22-11-2024,YYC-DT,10,0.46,14.68,bookstore_customers
9964,28-09-2022,YYC-SE,2,0.35,108.43,bookstore_customers
9965,03-12-2019,YYC-DT,5,0.46,262.4,bookstore_customers
9966,23-09-2020,YYC-SE,7,0.43,13.05,bookstore_customers
9967,17-08-2022,YYC-NW,7,0.14,192.12,bookstore_customers
9968,17-09-2023,YYC-DT,9,0.14,76.99,bookstore_customers
9969,01-01-2020,YYC-DT,5,0.28,168.2,bookstore_customers
9970,25-01-2024,YYC-NW,0,0.17,347.66,bookstore_customers
9971,10-12-2019,YYC-NW,4,0.4,27.82,bookstore_customers
9972,17-12-2021,YYC-DT,14,0.34,269.61,bookstore_customers
9973,19-08-2020,YYC-DT,7,0.63,43.5,bookstore_customers
9974,11-07-2021,YYC-NW,7,0.27,470.44,bookstore_customers
9975,11-05-2023,YYC-DT,4,0.01,22.13,bookstore_customers
9976,20-11-2022,YYC-NW,0,0.06,79.94,bookstore_customers
9977,16-09-2020,YYC-NW,10,0.51,191.93,bookstore_customers
9978,11-12-2020,YYC-NW,8,0.27,165.36,bookstore_customers
9979,11-07-2021,YYC-DT,10,0.21,92.9,bookstore_customers
9980,16-01-2020,YYC-DT,0,0.17,92.48,bookstore_customers
9981,31-05-2020,YYC-NW,3,0.08,70.75,bookstore_customers
9982,04-08-2020,YYC-NW,0,0.19,75.84,bookstore_customers
9983,19-05-2023,YYC-DT,14,0.32,137.64,bookstore_customers
9984,08-05-2023,YYC-SE,4,0.6,180.04,bookstore_customers
9985,30-03-2019,YYC-DT,0,0.42,162.34,bookstore_customers
9986,02-12-2020,YYC-NW,2,0.31,230.83,bookstore_customers
9987,16-05-2019,YYC-NW,8,0.5,126.29,bookstore_customers
9988,01-10-2023,YYC-DT,11,0.08,95.7,bookstore_customers
9989,13-01-2019,YYC-DT,2,0.79,110.92,bookstore_customers
9990,21-06-2019,YYC-DT,10,0.11,37.05,bookstore_customers
9991,31-10-2019,YYC-SE,13,0.13,97.35,bookstore_customers
9992,27-03-2022,YYC-DT,5,0.09,77,bookstore_customers
9993,24-08-2021,YYC-SE,11,0.27,85.7,bookstore_customers
9994,05-10-2019,YYC-DT,1,0.22,197.23,bookstore_customers
9995,01-05-2022,YYC-NW,17,0.37,394.9,bookstore_customers
9996,16-08-2020,YYC-SE,17,0.39,117.74,bookstore_customers
9997,23-09-2019,YYC-NW,1,0.26,54.59,bookstore_customers
9998,08-02-2023,YYC-SE,6,0.3,164.22,bookstore_customers
9999,09-04-2020,YYC-SE,0,0.43,95.64,bookstore_customers
10000,08-09-2021,YYC-SE,18,0.36,228.13,bookstore_customers
10001,22-04-2023,YYC-NW,0,0.64,31.25,bookstore_customers
10002,22-12-2023,YYC-NW,4,0.35,27.39,bookstore_customers
10003,18-02-2024,YYC-DT,5,0.29,142.28,bookstore_customers
10004,17-01-2021,YYC-DT,18,0.58,172.08,bookstore_customers
10005,19-11-2020,YYC-DT,7,0.28,57.86,bookstore_customers
10006,29-01-2023,YYC-DT,6,0.43,30.31,bookstore_customers
10007,09-01-2024,YYC-DT,6,0.43,326.91,bookstore_customers
10008,04-06-2023,YYC-DT,11,0.63,124.27,bookstore_customers
10009,25-03-2024,YYC-SE,10,0.15,108.86,bookstore_customers
10010,22-10-2023,YYC-NW,4,0.09,154.1,bookstore_customers
10011,21-02-2023,YYC-SE,0,0.42,128.66,bookstore_customers
10012,29-10-2020,YYC-DT,15,0.3,45.92,bookstore_customers
10013,24-06-2019,YYC-DT,8,0.29,172.14,bookstore_customers
10014,05-12-2019,YYC-DT,8,0.04,153.85,bookstore_customers
10015,11-07-2023,YYC-SE,9,0.16,207.87,bookstore_customers
10016,22-09-2021,YYC-NW,14,0.2,44.39,bookstore_customers
10017,12-06-2019,YYC-DT,3,0.47,124.61,bookstore_customers
10018,21-12-2024,YYC-NW,9,0.38,158.05,bookstore_customers
10019,04-06-2019,YYC-NW,8,0.17,312.82,bookstore_customers
