date,description,deposit,withdrawal,account_id,net_change,rolling_balance
30-11-2023,Payroll,0,13691.47,CHK-001,-13691.47,-1561333.02
01-12-2023,Sales sweep deposit,6681.22,0,CHK-001,6681.22,-1554651.8
01-12-2023,Store & warehouse rent,0,21090,CHK-001,-21090,-1575741.8
02-12-2023,Refunds / chargeback reversal,203.66,0,CHK-001,203.66,-1575538.14
05-12-2023,Sales sweep deposit,6468.29,0,CHK-001,6468.29,-1569069.85
06-12-2023,Misc operating expense,0,1154.83,CHK-001,-1154.83,-1570224.68
06-12-2023,Refunds / chargeback reversal,207.16,0,CHK-001,207.16,-1570017.52
08-12-2023,Sales sweep deposit,5755.67,0,CHK-001,5755.67,-1564261.85
12-12-2023,Sales sweep deposit,6837.46,0,CHK-001,6837.46,-1557424.39
14-12-2023,Payroll,0,13856.23,CHK-001,-13856.23,-1571280.62
15-12-2023,Inventory supplier payment,0,13569.47,CHK-001,-13569.47,-1584850.09
15-12-2023,Sales sweep deposit,6461.62,0,CHK-001,6461.62,-1578388.47
19-12-2023,Sales sweep deposit,5389.98,0,CHK-001,5389.98,-1572998.49
22-12-2023,Sales sweep deposit,6905.76,0,CHK-001,6905.76,-1566092.73
26-12-2023,Sales sweep deposit,6086.01,0,CHK-001,6086.01,-1560006.72
28-12-2023,Inventory supplier payment,0,13289.68,CHK-001,-13289.68,-1573296.4
28-12-2023,Payroll,0,13681.82,CHK-001,-13681.82,-1586978.22
29-12-2023,Sales sweep deposit,5196.44,0,CHK-001,5196.44,-1581781.78
01-01-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1603611.78
02-01-2024,Sales sweep deposit,5667.18,0,CHK-001,5667.18,-1597944.6
05-01-2024,Sales sweep deposit,4462.13,0,CHK-001,4462.13,-1593482.47
07-01-2024,Sales sweep deposit,5784.7,0,CHK-001,5784.7,-1587697.77
08-01-2024,Misc operating expense,0,1456.36,CHK-001,-1456.36,-1589154.13
09-01-2024,Sales sweep deposit,4007.15,0,CHK-001,4007.15,-1585146.98
10-01-2024,Utilities (power/water/internet),0,2494.86,CHK-001,-2494.86,-1587641.84
11-01-2024,Payroll,0,13808.85,CHK-001,-13808.85,-1601450.69
12-01-2024,Sales sweep deposit,5546.13,0,CHK-001,5546.13,-1595904.56
15-01-2024,Inventory supplier payment,0,10752.62,CHK-001,-10752.62,-1606657.18
16-01-2024,Sales sweep deposit,4612.96,0,CHK-001,4612.96,-1602044.22
19-01-2024,Sales sweep deposit,4650.36,0,CHK-001,4650.36,-1597393.86
23-01-2024,Sales sweep deposit,4490.14,0,CHK-001,4490.14,-1592903.72
25-01-2024,Payroll,0,14222.72,CHK-001,-14222.72,-1607126.44
26-01-2024,Sales sweep deposit,5235.43,0,CHK-001,5235.43,-1601891.01
28-01-2024,Inventory supplier payment,0,10946.15,CHK-001,-10946.15,-1612837.16
29-01-2024,Misc operating expense,0,1902.45,CHK-001,-1902.45,-1614739.61
30-01-2024,Sales sweep deposit,5565.49,0,CHK-001,5565.49,-1609174.12
31-01-2024,Misc operating expense,0,2115.4,CHK-001,-2115.4,-1611289.52
01-02-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1633119.52
02-02-2024,Sales sweep deposit,5198.53,0,CHK-001,5198.53,-1627920.99
06-02-2024,Sales sweep deposit,5357.81,0,CHK-001,5357.81,-1622563.18
07-02-2024,Misc operating expense,0,1961.73,CHK-001,-1961.73,-1624524.91
08-02-2024,Payroll,0,13272.99,CHK-001,-13272.99,-1637797.9
09-02-2024,Sales sweep deposit,5015.81,0,CHK-001,5015.81,-1632782.09
11-02-2024,Sales sweep deposit,3998.73,0,CHK-001,3998.73,-1628783.36
13-02-2024,Sales sweep deposit,4223.15,0,CHK-001,4223.15,-1624560.21
15-02-2024,Inventory supplier payment,0,12180.19,CHK-001,-12180.19,-1636740.4
16-02-2024,Sales sweep deposit,4934.85,0,CHK-001,4934.85,-1631805.55
19-02-2024,Misc operating expense,0,624.73,CHK-001,-624.73,-1632430.28
20-02-2024,Sales sweep deposit,5433.29,0,CHK-001,5433.29,-1626996.99
22-02-2024,Payroll,0,13681.51,CHK-001,-13681.51,-1640678.5
23-02-2024,Sales sweep deposit,4916.29,0,CHK-001,4916.29,-1635762.21
27-02-2024,Sales sweep deposit,5322.15,0,CHK-001,5322.15,-1630440.06
28-02-2024,Inventory supplier payment,0,11422.01,CHK-001,-11422.01,-1641862.07
01-03-2024,Sales sweep deposit,5942.42,0,CHK-001,5942.42,-1635919.65
01-03-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1657749.65
05-03-2024,Sales sweep deposit,5225.17,0,CHK-001,5225.17,-1652524.48
07-03-2024,Payroll,0,15319.08,CHK-001,-15319.08,-1667843.56
08-03-2024,Sales sweep deposit,5722.25,0,CHK-001,5722.25,-1662121.31
12-03-2024,Sales sweep deposit,5611.14,0,CHK-001,5611.14,-1656510.17
15-03-2024,Inventory supplier payment,0,9592.94,CHK-001,-9592.94,-1666103.11
15-03-2024,Sales sweep deposit,5092.48,0,CHK-001,5092.48,-1661010.63
19-03-2024,Sales sweep deposit,4205.3,0,CHK-001,4205.3,-1656805.33
20-03-2024,Misc operating expense,0,1423.15,CHK-001,-1423.15,-1658228.48
21-03-2024,Payroll,0,13550.07,CHK-001,-13550.07,-1671778.55
22-03-2024,Sales sweep deposit,4613.79,0,CHK-001,4613.79,-1667164.76
26-03-2024,Sales sweep deposit,5105.79,0,CHK-001,5105.79,-1662058.97
28-03-2024,Inventory supplier payment,0,11930.61,CHK-001,-11930.61,-1673989.58
29-03-2024,Sales sweep deposit,5151.12,0,CHK-001,5151.12,-1668838.46
01-04-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1690668.46
02-04-2024,Sales sweep deposit,5474.06,0,CHK-001,5474.06,-1685194.4
04-04-2024,Payroll,0,14729.88,CHK-001,-14729.88,-1699924.28
05-04-2024,Sales sweep deposit,4272.59,0,CHK-001,4272.59,-1695651.69
09-04-2024,Sales sweep deposit,3993.23,0,CHK-001,3993.23,-1691658.46
10-04-2024,Utilities (power/water/internet),0,2484.24,CHK-001,-2484.24,-1694142.7
12-04-2024,Sales sweep deposit,5043.58,0,CHK-001,5043.58,-1689099.12
15-04-2024,Inventory supplier payment,0,9411.5,CHK-001,-9411.5,-1698510.62
16-04-2024,Sales sweep deposit,5773.06,0,CHK-001,5773.06,-1692737.56
18-04-2024,Payroll,0,12949.75,CHK-001,-12949.75,-1705687.31
19-04-2024,Sales sweep deposit,5853.83,0,CHK-001,5853.83,-1699833.48
23-04-2024,Sales sweep deposit,5752.57,0,CHK-001,5752.57,-1694080.91
26-04-2024,Sales sweep deposit,5300.13,0,CHK-001,5300.13,-1688780.78
28-04-2024,Inventory supplier payment,0,10639.47,CHK-001,-10639.47,-1699420.25
30-04-2024,Sales sweep deposit,5462.22,0,CHK-001,5462.22,-1693958.03
01-05-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1715788.03
02-05-2024,Payroll,0,13802.54,CHK-001,-13802.54,-1729590.57
03-05-2024,Sales sweep deposit,5206.44,0,CHK-001,5206.44,-1724384.13
05-05-2024,Refunds / chargeback reversal,124.32,0,CHK-001,124.32,-1724259.81
07-05-2024,Sales sweep deposit,4230.19,0,CHK-001,4230.19,-1720029.62
08-05-2024,Misc operating expense,0,1822.26,CHK-001,-1822.26,-1721851.88
10-05-2024,Sales sweep deposit,5411.55,0,CHK-001,5411.55,-1716440.33
10-05-2024,Utilities (power/water/internet),0,2489.86,CHK-001,-2489.86,-1718930.19
14-05-2024,Sales sweep deposit,5761.26,0,CHK-001,5761.26,-1713168.93
15-05-2024,Inventory supplier payment,0,9300.59,CHK-001,-9300.59,-1722469.52
16-05-2024,Payroll,0,12765.38,CHK-001,-12765.38,-1735234.9
17-05-2024,Sales sweep deposit,4069.11,0,CHK-001,4069.11,-1731165.79
20-05-2024,Misc operating expense,0,769.84,CHK-001,-769.84,-1731935.63
21-05-2024,Sales sweep deposit,4623.76,0,CHK-001,4623.76,-1727311.87
24-05-2024,Sales sweep deposit,4692.07,0,CHK-001,4692.07,-1722619.8
28-05-2024,Inventory supplier payment,0,10206.07,CHK-001,-10206.07,-1732825.87
28-05-2024,Sales sweep deposit,5750.79,0,CHK-001,5750.79,-1727075.08
29-05-2024,Misc operating expense,0,1226.04,CHK-001,-1226.04,-1728301.12
30-05-2024,Payroll,0,13528.61,CHK-001,-13528.61,-1741829.73
31-05-2024,Sales sweep deposit,4073.57,0,CHK-001,4073.57,-1737756.16
03-06-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1759586.16
04-06-2024,Sales sweep deposit,4317.85,0,CHK-001,4317.85,-1755268.31
07-06-2024,Sales sweep deposit,5022.15,0,CHK-001,5022.15,-1750246.16
09-06-2024,Sales sweep deposit,4905.79,0,CHK-001,4905.79,-1745340.37
10-06-2024,Utilities (power/water/internet),0,2716.86,CHK-001,-2716.86,-1748057.23
11-06-2024,Refunds / chargeback reversal,213.93,0,CHK-001,213.93,-1747843.3
11-06-2024,Sales sweep deposit,4601.93,0,CHK-001,4601.93,-1743241.37
13-06-2024,Payroll,0,15290.25,CHK-001,-15290.25,-1758531.62
14-06-2024,Sales sweep deposit,5442.36,0,CHK-001,5442.36,-1753089.26
15-06-2024,Inventory supplier payment,0,11927.98,CHK-001,-11927.98,-1765017.24
16-06-2024,Sales sweep deposit,5742.58,0,CHK-001,5742.58,-1759274.66
18-06-2024,Sales sweep deposit,5574.1,0,CHK-001,5574.1,-1753700.56
21-06-2024,Sales sweep deposit,4029.43,0,CHK-001,4029.43,-1749671.13
25-06-2024,Sales sweep deposit,5127.61,0,CHK-001,5127.61,-1744543.52
27-06-2024,Payroll,0,15377.91,CHK-001,-15377.91,-1759921.43
28-06-2024,Inventory supplier payment,0,12136.43,CHK-001,-12136.43,-1772057.86
28-06-2024,Sales sweep deposit,5290.8,0,CHK-001,5290.8,-1766767.06
29-06-2024,Refunds / chargeback reversal,239.72,0,CHK-001,239.72,-1766527.34
01-07-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1788357.34
02-07-2024,Sales sweep deposit,3996.01,0,CHK-001,3996.01,-1784361.33
05-07-2024,Sales sweep deposit,5809.5,0,CHK-001,5809.5,-1778551.83
07-07-2024,Sales sweep deposit,5295.89,0,CHK-001,5295.89,-1773255.94
08-07-2024,Misc operating expense,0,981.05,CHK-001,-981.05,-1774236.99
09-07-2024,Sales sweep deposit,5934.69,0,CHK-001,5934.69,-1768302.3
10-07-2024,Utilities (power/water/internet),0,2486.12,CHK-001,-2486.12,-1770788.42
11-07-2024,Payroll,0,14801.28,CHK-001,-14801.28,-1785589.7
12-07-2024,Sales sweep deposit,4498.4,0,CHK-001,4498.4,-1781091.3
14-07-2024,Sales sweep deposit,5052.66,0,CHK-001,5052.66,-1776038.64
15-07-2024,Inventory supplier payment,0,11598.69,CHK-001,-11598.69,-1787637.33
15-07-2024,Misc operating expense,0,1181.2,CHK-001,-1181.2,-1788818.53
16-07-2024,Sales sweep deposit,4439.65,0,CHK-001,4439.65,-1784378.88
19-07-2024,Sales sweep deposit,4435.94,0,CHK-001,4435.94,-1779942.94
21-07-2024,Sales sweep deposit,4961.78,0,CHK-001,4961.78,-1774981.16
23-07-2024,Sales sweep deposit,5387.24,0,CHK-001,5387.24,-1769593.92
25-07-2024,Payroll,0,13981.36,CHK-001,-13981.36,-1783575.28
26-07-2024,Sales sweep deposit,5121.89,0,CHK-001,5121.89,-1778453.39
28-07-2024,Inventory supplier payment,0,11824.99,CHK-001,-11824.99,-1790278.38
30-07-2024,Sales sweep deposit,5050.24,0,CHK-001,5050.24,-1785228.14
01-08-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1807058.14
02-08-2024,Sales sweep deposit,4829.96,0,CHK-001,4829.96,-1802228.18
06-08-2024,Sales sweep deposit,5874.49,0,CHK-001,5874.49,-1796353.69
08-08-2024,Payroll,0,14147.52,CHK-001,-14147.52,-1810501.21
09-08-2024,Sales sweep deposit,6343.42,0,CHK-001,6343.42,-1804157.79
13-08-2024,Sales sweep deposit,5193.9,0,CHK-001,5193.9,-1798963.89
15-08-2024,Inventory supplier payment,0,12383.79,CHK-001,-12383.79,-1811347.68
16-08-2024,Sales sweep deposit,5363.31,0,CHK-001,5363.31,-1805984.37
18-08-2024,Sales sweep deposit,4634.02,0,CHK-001,4634.02,-1801350.35
20-08-2024,Sales sweep deposit,4477.23,0,CHK-001,4477.23,-1796873.12
22-08-2024,Payroll,0,14186.89,CHK-001,-14186.89,-1811060.01
23-08-2024,Sales sweep deposit,4864.07,0,CHK-001,4864.07,-1806195.94
25-08-2024,Sales sweep deposit,5933.35,0,CHK-001,5933.35,-1800262.59
27-08-2024,Sales sweep deposit,5278.55,0,CHK-001,5278.55,-1794984.04
28-08-2024,Inventory supplier payment,0,11159.35,CHK-001,-11159.35,-1806143.39
30-08-2024,Sales sweep deposit,5679.84,0,CHK-001,5679.84,-1800463.55
02-09-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1822293.55
03-09-2024,Sales sweep deposit,4588.26,0,CHK-001,4588.26,-1817705.29
03-09-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1839535.29
05-09-2024,Payroll,0,13282.08,CHK-001,-13282.08,-1852817.37
06-09-2024,Sales sweep deposit,5205.92,0,CHK-001,5205.92,-1847611.45
09-09-2024,Misc operating expense,0,490.88,CHK-001,-490.88,-1848102.33
10-09-2024,Sales sweep deposit,5076.72,0,CHK-001,5076.72,-1843025.61
10-09-2024,Utilities (power/water/internet),0,2705.48,CHK-001,-2705.48,-1845731.09
13-09-2024,Sales sweep deposit,6300.28,0,CHK-001,6300.28,-1839430.81
15-09-2024,Inventory supplier payment,0,12543.38,CHK-001,-12543.38,-1851974.19
15-09-2024,Sales sweep deposit,6168.35,0,CHK-001,6168.35,-1845805.84
17-09-2024,Sales sweep deposit,5452.16,0,CHK-001,5452.16,-1840353.68
19-09-2024,Payroll,0,12976.35,CHK-001,-12976.35,-1853330.03
20-09-2024,Sales sweep deposit,6324.54,0,CHK-001,6324.54,-1847005.49
24-09-2024,Sales sweep deposit,6487.57,0,CHK-001,6487.57,-1840517.92
27-09-2024,Sales sweep deposit,6008.59,0,CHK-001,6008.59,-1834509.33
28-09-2024,Inventory supplier payment,0,12736.47,CHK-001,-12736.47,-1847245.8
01-10-2024,Sales sweep deposit,4906.78,0,CHK-001,4906.78,-1842339.02
01-10-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1864169.02
03-10-2024,Payroll,0,12830.48,CHK-001,-12830.48,-1876999.5
04-10-2024,Sales sweep deposit,4604.05,0,CHK-001,4604.05,-1872395.45
06-10-2024,Sales sweep deposit,5792.31,0,CHK-001,5792.31,-1866603.14
07-10-2024,Misc operating expense,0,1635.94,CHK-001,-1635.94,-1868239.08
08-10-2024,Sales sweep deposit,5806.07,0,CHK-001,5806.07,-1862433.01
10-10-2024,Utilities (power/water/internet),0,2701.15,CHK-001,-2701.15,-1865134.16
11-10-2024,Sales sweep deposit,5593.42,0,CHK-001,5593.42,-1859540.74
15-10-2024,Inventory supplier payment,0,10285,CHK-001,-10285,-1869825.74
15-10-2024,Sales sweep deposit,5295.38,0,CHK-001,5295.38,-1864530.36
16-10-2024,Misc operating expense,0,1403.64,CHK-001,-1403.64,-1865934
17-10-2024,Payroll,0,13923.31,CHK-001,-13923.31,-1879857.31
18-10-2024,Sales sweep deposit,5222.48,0,CHK-001,5222.48,-1874634.83
22-10-2024,Sales sweep deposit,4250.04,0,CHK-001,4250.04,-1870384.79
23-10-2024,Misc operating expense,0,1251.99,CHK-001,-1251.99,-1871636.78
25-10-2024,Sales sweep deposit,4335.11,0,CHK-001,4335.11,-1867301.67
28-10-2024,Inventory supplier payment,0,12094.38,CHK-001,-12094.38,-1879396.05
29-10-2024,Sales sweep deposit,4054.93,0,CHK-001,4054.93,-1875341.12
31-10-2024,Payroll,0,14782.79,CHK-001,-14782.79,-1890123.91
01-11-2024,Sales sweep deposit,6743.62,0,CHK-001,6743.62,-1883380.29
01-11-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1905210.29
05-11-2024,Sales sweep deposit,6654.93,0,CHK-001,6654.93,-1898555.36
08-11-2024,Sales sweep deposit,5153.82,0,CHK-001,5153.82,-1893401.54
12-11-2024,Sales sweep deposit,6071.63,0,CHK-001,6071.63,-1887329.91
13-11-2024,Refunds / chargeback reversal,452.42,0,CHK-001,452.42,-1886877.49
14-11-2024,Payroll,0,14331.29,CHK-001,-14331.29,-1901208.78
15-11-2024,Inventory supplier payment,0,13010.69,CHK-001,-13010.69,-1914219.47
15-11-2024,Sales sweep deposit,6526.58,0,CHK-001,6526.58,-1907692.89
19-11-2024,Sales sweep deposit,6496.63,0,CHK-001,6496.63,-1901196.26
22-11-2024,Sales sweep deposit,6932.1,0,CHK-001,6932.1,-1894264.16
24-11-2024,Sales sweep deposit,7044.85,0,CHK-001,7044.85,-1887219.31
26-11-2024,Sales sweep deposit,4901.9,0,CHK-001,4901.9,-1882317.41
28-11-2024,Inventory supplier payment,0,13197.41,CHK-001,-13197.41,-1895514.82
28-11-2024,Payroll,0,15215.61,CHK-001,-15215.61,-1910730.43
29-11-2024,Sales sweep deposit,5116.69,0,CHK-001,5116.69,-1905613.74
01-12-2024,Sales sweep deposit,5332.19,0,CHK-001,5332.19,-1900281.55
02-12-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1922111.55
03-12-2024,Sales sweep deposit,5976.37,0,CHK-001,5976.37,-1916135.18
03-12-2024,Store & warehouse rent,0,21830,CHK-001,-21830,-1937965.18
06-12-2024,Sales sweep deposit,7149.43,0,CHK-001,7149.43,-1930815.75
08-12-2024,Sales sweep deposit,6632.16,0,CHK-001,6632.16,-1924183.59
10-12-2024,Sales sweep deposit,6864.42,0,CHK-001,6864.42,-1917319.17
10-12-2024,Utilities (power/water/internet),0,2577.99,CHK-001,-2577.99,-1919897.16
12-12-2024,Payroll,0,14776.71,CHK-001,-14776.71,-1934673.87
13-12-2024,Sales sweep deposit,4852.99,0,CHK-001,4852.99,-1929820.88
15-12-2024,Inventory supplier payment,0,13418.1,CHK-001,-13418.1,-1943238.98
17-12-2024,Sales sweep deposit,5431.57,0,CHK-001,5431.57,-1937807.41
20-12-2024,Sales sweep deposit,6554.5,0,CHK-001,6554.5,-1931252.91
22-12-2024,Sales sweep deposit,6571.4,0,CHK-001,6571.4,-1924681.51
24-12-2024,Sales sweep deposit,5159.61,0,CHK-001,5159.61,-1919521.9
26-12-2024,Payroll,0,13300.36,CHK-001,-13300.36,-1932822.26
27-12-2024,Sales sweep deposit,5558.82,0,CHK-001,5558.82,-1927263.44
28-12-2024,Inventory supplier payment,0,13248.4,CHK-001,-13248.4,-1940511.84
31-12-2024,Sales sweep deposit,5358.45,0,CHK-001,5358.45,-1935153.39
