customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
4681,11-09-2021,YYC-DT,2,0,58.55,11-09-2021,04-10-2023,calgary downtown,0,6,551.21,92.13,2,N,none,4
4819,21-03-2021,YYC-SE,18,2.93,96.13,,11-07-2022,Calgary Se,,52,9729.51,84.6,18,,,4.3
8765,01-01-2021,YYC-NW,15,2.3,222.27,01-01-2021,08-10-2023,Calgary NW,N,,2922.97,,12,FALSE,None,4.1
8205,17-07-2024,YYC-SE,8,1.77,205.58,17-07-2024,15-10-2024,Calgary SE,N,4,74.48,24.2,11,,NONE,3.9
1062,06-06-2023,YYC-nw,,0,94.53,,28-11-2023,Calgary NW  ,FALSE,22,1195.81,50.73,18,FALSE,,3.2
4718,,yyc-dt,6,0,174.75,27-01-2020,30-12-2020,calgary downtown,0,20,1434.45,74.81,3,Y,,3.6
4111,28-11-2021,YYC-SE,16,0.69,46.84,,22-12-2023,Calgary Se,Y,43,1843.97,43.99,,No,,4.3
11811,23-08-2024,YYC-NW,16,0,300.49,23-08-2024,15-12-2024,calgary nw,N,4,145.32,35.8,,TRUE,RudeStaff,3.1
7311,21-01-2021,YYC DT,18,0.47,26,21-01-2021,18-06-2023,Calgary Downtown,Yes,63,2524.17,,10,FALSE,none,4.7
8304,18-11-2019,YYC-DT,4,0,39.13,18-11-2019,,Calgary Downtown,FALSE,15,377.87,27.05,4,,,4.2
1658,29-01-2023,YYC-SE,,,156.22,29-01-2023,01-04-2024,CALGARY SE,FALSE,31,1038.34,32.92,9,N,none,3.7
4931,07-04-2019,YYC-DT,7,3.49,53.53,07-04-2019,22-01-2020,CALGARY DOWNTOWN,0,22,938.64,38.27,5,No,,3.9
1329,20-10-2022,YYC-dt,11,1.15,117.68,20-10-2022,17-11-2023,Calgary Downtown  ,0,21,1159.51,56.2,7,FALSE,None,4.2
360,25-10-2023,YYC-NW,15,,113.86,25-10-2023,24-06-2024,CALGARY NW,0,18,657.86,35.34,15,1,damaged book,2.8
7841,26-01-2022,YYC-DT,6,0,29.25,26-01-2022,30-01-2023,CALGARY DOWNTOWN,FALSE,11,735.57,154.45,6,Yes,Late Delivery,3.4
2827,26-08-2023,yyc-dt,,1.09,141.44,26-08-2023,30-07-2024,Calgary Downtown,TRUE,10,754.52,74.88,4,No,None ,4.4
548,30-09-2022,YYC-DT,17,0,74.38,30-09-2022,14-06-2024,Calgary Downtown  ,FALSE,27,1633.79,59.33,20,FALSE,None,3.8
10060,18-09-2024,YYC-DT,12,1.34,154,18-09-2024,21-01-2024,Calgary Downtown,No,2,64.48,32.68,8,FALSE,None,3.8
8531,19-09-2020,YYC DT,12,,90.84,19-09-2020,02-12-2021,Calgary Downtown,FALSE,52,2210.28,39.53,12,FALSE,,3.8
6081,09-09-2022,YYC NW,9,1.91,100.05,09-09-2022,05-06-2023,calgary nw,FALSE,17,536.18,37.16,7,N,None,4.6
4827,13-10-2021,YYC-dt,20,2.33,162.41,13-10-2021,31-10-2022,Calgary Downtown,0,63,5424.97,84.75,22,1,None,3.1
10667,22-03-2019,YYC-NW ,7,3.8,221.19,22-03-2019,05-06-2020,Calg NW,No,31,3003.21,96.61,,TRUE,DamagedBook,4.4
9298,21-12-2023,YYC DT,11,1.15,212.09,21-12-2023,10-05-2024,CALGARY DOWNTOWN,N,10,750.43,,8,Y,,1
857,,YYC-NW,10,1.86,111.87,15-06-2019,06-04-2024,Calgary NW,No,,3600.46,71.25,11,TRUE,Damaged Book,3.8
538,09-12-2024,YYC SE,11,0.23,125.47,09-12-2024,20-03-2024,Calgary SE,1,3,139.39,68.37,8,,NONE,4.3
2176,19-04-2021,yyc-nw,7,3.13,234.77,19-04-2021,27-03-2023,Calgary NW,FALSE,30,1190.59,43.44,7,1,Billing Error ,3.6
1677,14-03-2021,YYC DT,11,1.34,324.83,14-03-2021,16-04-2024,Calgary Downtown  ,0,45,,44.51,11,N,,
10711,08-05-2022,online,,2.4,260.07,08-05-2022,05-06-2023,online,No,13,671,49.15,5,FALSE,,4.4
5508,04-01-2020,YYC NW,,1.61,291.65,04-01-2020,16-06-2020,Calgary Nw,No,10,643.99,,1,FALSE,None ,3.9
4825,23-05-2022,ONLINE,3,,80.28,23-05-2022,20-07-2023,Online  ,N,12,,26.44,4,Yes,LateDelivery,3
11307,07-03-2019,YYC-DT,15,0,176.36,07-03-2019,02-04-2022,CALGARY DOWNTOWN,N,92,4886.03,54.98,13,TRUE,BillingError,2.9
9095,17-02-2019,YYC-se,15,4.13,68.27,17-02-2019,04-11-2024,Calgary SE  ,TRUE,83,5533.16,69.7,9,TRUE,website issue,4.2
7959,14-02-2023,YYC-se,6,0,191.19,,,calgary se,Yes,9,690.18,67.37,10,N,,3.4
9481,03-10-2024,YYC-NW ,,0.94,185.52,,,CALGARY NW,N,3,86,39.61,10,FALSE,None,3.7
6233,31-07-2019,YYC-DT,5,1.98,103.22,,19-11-2023,calgary downtown,0,27,,35.96,,Y,late delivery,
130,09-07-2020,YYC-NW,19,3.08,37.62,09-07-2020,17-09-2024,Calg NW,FALSE,62,5418.8,158.59,18,0,none,5.1
11485,19-04-2021,YYC-NW,12,1.63,95.86,19-04-2021,07-04-2023,Calg NW,FALSE,38,1384.79,34.23,11,FALSE,None,4.8
3841,04-12-2023,yyc-nw,19,0,258.83,04-12-2023,15-09-2024,calgary nw,,16,1109.77,,18,0,none,3.4
1233,,YYC-SE ,13,2.91,47.09,17-07-2019,11-07-2022,Calg SE,No,71,,52.15,14,FALSE,,3.3
11902,06-11-2019,YYC-DT,12,3.62,216.6,06-11-2019,04-09-2021,Calgary Downtown  ,FALSE,48,3883.86,76.66,7,No,NONE,3.3
11331,26-08-2023,YYC-DT,17,0,232.77,,05-12-2024,calgary downtown,No,24,2235.99,89.72,12,No,,4.1
7488,01-03-2019,ONLINE,8,0.83,133.4,01-03-2019,29-11-2019,Online,,40,2051.28,,5,N,none,3.4
3736,,YYC-DT,9,0,77.48,01-04-2023,21-09-2023,CALGARY DOWNTOWN,N,13,1204.69,89.68,10,TRUE,rude staff,
10080,06-09-2019,YYC-DT,6,1.73,98.54,06-09-2019,08-10-2022,Calgary Downtown  ,FALSE,39,1834.02,45.88,8,FALSE,None ,3.5
4824,09-03-2024,YYC DT,13,0.8,65.99,09-03-2024,02-07-2024,Calgary Downtown,FALSE,8,651.97,73.12,15,,,4.6
822,23-05-2023,YYC-DT,,0.27,50.26,23-05-2023,23-10-2024,Calgary Downtown,0,12,866.32,64.17,7,N,None,4.2
7384,15-08-2024,YYC-NW,19,4.86,223.41,,26-12-2024,Calgary NW,N,7,263.62,43.26,12,1,late delivery,
7273,06-11-2019,YYC-SE,6,0,90.42,06-11-2019,24-12-2021,CALGARY SE,,33,2369.9,67.86,6,0,,4
470,13-02-2024,YYC DT,11,0,11.25,13-02-2024,19-08-2024,Calg Downtown,FALSE,9,359.97,46.88,10,FALSE,,4.7
921,30-05-2024,YYC-NW ,20,0,94.24,30-05-2024,22-11-2024,Calgary NW,FALSE,12,988.91,91.74,20,Y,WebsiteIssue,2.7
8306,13-12-2019,ONLINE,3,2.28,176.57,13-12-2019,05-09-2021,online,FALSE,9,710.09,72.18,0,FALSE,None,4.2
9207,27-09-2023,YYC-nw,14,1.55,140.12,,12-12-2024,CALGARY NW,Y,21,1414.34,135.16,10,FALSE,NONE,4.1
7898,28-12-2023,YYC-DT,8,0,202.35,28-12-2023,21-05-2024,calgary downtown,No,6,191.24,25.11,8,No,None ,3.7
1966,04-04-2024,YYC-SE,12,4.14,118.16,04-04-2024,05-11-2024,CALGARY SE,FALSE,,352.87,44.78,10,No,None,3.7
792,28-07-2022,yyc-dt,,,186.36,28-07-2022,13-11-2024,CALGARY DOWNTOWN,N,33,2895.83,85.43,13,FALSE,NONE,3.9
420,10-04-2023,YYC-SE,10,4.31,51.55,10-04-2023,20-09-2024,calgary se,FALSE,13,1205.29,76.01,9,FALSE,None,4.6
864,17-06-2023,YYC-DT,12,0,116.59,17-06-2023,19-08-2024,Calgary Downtown,,15,917.04,72.34,13,N,None,4.3
3091,02-04-2023,YYC-NW,3,2.24,75.29,02-04-2023,01-01-2024,Calgary NW,FALSE,5,,41.21,4,No,None ,4.8
3566,04-04-2024,YYC-NW,4,1.4,196.46,04-04-2024,10-08-2024,Calg NW,FALSE,2,104.75,51.1,4,Y,WebsiteIssue,4.1
3480,,YYC-SE,6,2.76,265.93,,21-06-2024,Calgary Se,0,6,227.62,28.4,6,No,None,
7414,25-05-2019,yyc-se,14,0,45.79,25-05-2019,20-10-2023,calgary se,FALSE,77,6035.38,84.56,13,No,None,3.8
9463,24-05-2022,YYC-DT,5,0,83.59,24-05-2022,07-03-2024,calgary downtown,,9,437.87,53.94,3,TRUE,RudeStaff,3.8
9613,23-09-2019,ONLINE,,0,217.46,23-09-2019,06-07-2021,Online,TRUE,10,688.19,62.01,3,FALSE,none,5.5
1681,27-01-2020,ONLINE,15,1.87,499.8,27-01-2020,21-01-2023,Online  ,0,73,6354.72,83.35,9,No,None,
8507,04-08-2019,YYC-NW,20,1.48,222.35,04-08-2019,15-09-2022,Calgary Nw,FALSE,80,2069.01,25.98,19,N,,4.3
3105,16-02-2024,YYC-NW,,0.8,325.06,16-02-2024,22-06-2024,calgary nw,Y,,449.52,42.89,17,0,None,4.1
276,20-11-2024,YYC-DT,3,6.04,170.36,20-11-2024,04-07-2024,Calg Downtown,FALSE,2,34.17,40.19,5,No,None,4.4
11043,29-01-2019,YYC-NW,10,1.24,228.94,29-01-2019,22-02-2020,CALGARY NW,N,58,1607.42,28.89,6,0,NONE,4.2
11606,03-08-2022,yyc-se,13,0,161.18,03-08-2022,08-06-2023,Calgary SE,N,21,1488.68,68.66,8,No,none,4.5
6870,24-10-2019,YYC-NW,11,0,123.86,24-10-2019,10-04-2020,Calg NW,0,30,2305.69,80.75,7,N,None ,3.6
3283,09-10-2023,YYC NW,3,1.01,284.97,09-10-2023,17-09-2024,calgary nw,N,1,103.03,51.77,2,,NONE,3.6
1514,20-03-2023,YYC-SE ,13,0,58.45,20-03-2023,,Calg SE,N,23,762.06,35.09,14,0,none,4.4
887,03-10-2021,YYC-se,4,0,15,03-10-2021,,Calgary SE,Yes,10,311.76,37.1,3,FALSE,None,4.3
1240,07-04-2023,yyc-dt,,0,92.56,07-04-2023,,Calgary Downtown  ,Yes,10,614.51,31.72,6,Y,damaged book,
1164,23-07-2020,YYC-dt,12,1.8,466.16,23-07-2020,05-05-2023,Calgary Downtown,No,,2530.63,40.72,,Yes,LateDelivery,2.7
11430,23-06-2022,YYC-DT,12,0,94.5,23-06-2022,30-03-2024,Calg Downtown,N,32,,47.59,8,FALSE,None,3.5
9659,16-01-2023,YYC DT,19,0,100.03,16-01-2023,29-02-2024,Calgary Downtown,0,36,1704.68,44.12,18,TRUE,,
8646,24-03-2024,YYC-DT,6,2.62,202.33,,23-09-2024,calgary downtown,No,5,,82.37,6,0,None,3.3
1142,21-12-2019,YYC-SE,16,3.45,165.1,21-12-2019,21-10-2022,Calgary SE  ,FALSE,,5031.93,63.99,18,,,4.1
3391,16-07-2022,YYC-DT,12,0.28,141.66,16-07-2022,11-07-2024,Calg Downtown,N,29,2469,80.57,6,1,RudeStaff,3.7
9044,06-05-2022,YYC-dt,17,0.46,76.13,06-05-2022,01-02-2024,Calg Downtown,FALSE,42,,66,17,,None ,3.7
6755,15-07-2019,YYC NW,2,0,98.1,15-07-2019,06-12-2024,Calgary Nw,0,8,609.31,58.21,2,FALSE,,4
102,18-08-2019,yyc-dt,13,0,92.6,18-08-2019,05-05-2024,Calg Downtown,N,61,2620.95,43.18,,Yes,None,2.8
2182,26-03-2023,yyc-se,11,1.57,373.47,26-03-2023,23-08-2023,CALGARY SE,1,16,1257.47,71.49,11,FALSE,,4
8065,09-12-2024,YYC-SE,10,0,197.91,09-12-2024,23-08-2024,Calgary SE  ,N,2,118.23,58.94,8,FALSE,,4.1
9232,22-06-2024,ONLINE,17,0.5,100.26,22-06-2024,17-10-2024,Online  ,FALSE,6,377,46.35,18,0,None ,4.8
3374,05-06-2022,YYC NW,12,0,133.57,,09-09-2023,Calgary Nw,0,30,2676.64,91.22,8,0,None ,4.7
9528,13-05-2023,YYC-NW,2,2.24,149.25,13-05-2023,06-10-2024,Calg NW,0,0,69.52,32.11,,TRUE,None,3.8
9667,29-05-2024,YYC-NW ,12,1.09,211.11,29-05-2024,02-12-2024,CALGARY NW,N,4,216.95,41.65,8,N,,4.4
1670,16-09-2024,YYC-NW,12,2.9,274.35,16-09-2024,11-05-2024,CALGARY NW,N,2,157.93,,9,1,,3.7
2718,06-04-2019,yyc-dt,12,0,185.92,06-04-2019,22-03-2023,Calgary Downtown,,,2702.35,45.32,10,FALSE,none,4.2
5467,27-04-2022,YYC-DT,9,,171.59,27-04-2022,13-10-2023,Calgary Downtown,TRUE,21,1217.47,55.21,7,N,None,4.3
240,21-08-2021,ONLINE,5,0,118.44,,14-07-2023,Online,TRUE,13,1143.75,81.34,4,N,,
6160,17-07-2020,YYC NW,7,,127.61,17-07-2020,27-03-2024,calgary nw,1,29,1908.39,66.27,5,1,Rude Staff,4.1
4686,,YYC-DT,7,0.08,281.53,22-11-2022,09-02-2024,CALGARY DOWNTOWN,N,14,1053.18,69.42,7,,None,
6756,20-02-2021,YYC-DT,8,1.34,18.14,20-02-2021,25-08-2022,calgary downtown,1,23,590.14,27.97,3,0,,4.4
9746,03-10-2024,YYC NW,18,3,141.05,03-10-2024,06-01-2024,Calg NW,FALSE,4,309.42,66.2,20,TRUE,BillingError,
1188,02-03-2019,YYC-NW,19,0.35,199.15,02-03-2019,26-12-2021,Calg NW,0,111,3481.68,29.35,16,0,None,3.8
7494,20-08-2022,yyc-se,19,0.63,106.47,20-08-2022,17-02-2024,calgary se,No,31,,28.73,,No,None,3.8
7333,,YYC-DT,19,5.47,321.87,20-09-2022,03-11-2024,Calgary Downtown,TRUE,32,1262.78,41.9,12,FALSE,None ,3.8
5848,,YYC-SE,4,0,133.32,24-06-2022,19-04-2023,Calg SE,,7,620.34,76.3,5,No,None,4.7
5082,27-02-2021,YYC-SE,9,1.74,119.2,27-02-2021,16-08-2024,Calgary SE,No,23,701.3,27.33,8,N,None ,3.9
1887,15-11-2020,YYC-NW,8,1.11,119.17,,25-02-2022,Calg NW,N,18,621.43,32.68,7,FALSE,NONE,3.8
9465,08-07-2022,YYC-SE,19,1.21,276.72,08-07-2022,,Calg SE,,46,,42.91,9,N,,3.8
4768,,YYC-dt,,0.07,25.88,13-06-2024,24-11-2024,Calgary Downtown  ,FALSE,6,1006.57,66.53,9,No,none,4.3
11333,30-04-2023,YYC-DT,2,0,138.43,30-04-2023,26-01-2024,Calg Downtown,N,5,205.53,70.97,1,FALSE,none,3.8
11589,08-09-2020,YYC-SE ,4,0,324.24,08-09-2020,01-03-2023,Calgary SE  ,,10,709.88,70.81,2,TRUE,Website Issue,3.5
9406,09-09-2021,YYC SE,7,,33.25,09-09-2021,09-11-2024,Calgary Se,0,25,2360.87,93.7,8,N,,4.1
11034,20-06-2022,YYC-NW ,4,0.07,78.9,20-06-2022,13-02-2024,Calg NW,N,5,518.76,76.55,3,Y,LATE DELIVERY,3.3
783,23-06-2024,ONLINE,3,0.32,98.16,23-06-2024,17-11-2024,Online,FALSE,1,73.62,75.62,1,N,,4.2
4125,04-08-2024,YYC-SE,14,0.16,647.69,,19-12-2024,Calg SE,TRUE,3,192.85,41.9,13,0,,4.4
11648,09-06-2022,ONLINE,19,0,35.24,09-06-2022,04-11-2022,Online,,45,2125.02,51.42,15,Yes,Billing Error ,4.5
10363,09-10-2021,YYC-nw,10,2.66,258.18,09-10-2021,13-02-2022,calgary nw,,31,1871.52,56.45,8,0,NONE,3.8
1696,14-08-2020,YYC-NW,7,2.66,126.59,14-08-2020,10-04-2023,Calgary NW  ,0,25,1467.01,54.92,5,FALSE,None,4.4
784,13-07-2022,YYC-DT,7,2.33,17.52,13-07-2022,12-06-2023,calgary downtown,N,8,,64.34,4,FALSE,NONE,3.5
6196,16-09-2021,YYC-DT,17,0,184.75,16-09-2021,02-04-2023,CALGARY DOWNTOWN,No,36,1099.01,29.27,10,Y,None,3.7
10443,18-03-2024,YYC SE,2,1.53,54.27,18-03-2024,11-10-2024,CALGARY SE,FALSE,2,90.21,86.2,1,0,None ,4.7
942,21-12-2020,YYC-NW,15,1.54,267.76,21-12-2020,08-04-2022,Calgary Nw,N,59,2874.16,46.46,14,FALSE,,3.8
1153,08-02-2023,yyc-dt,14,1.07,223.47,08-02-2023,24-07-2024,calgary downtown,No,24,1894.17,73.65,7,FALSE,NONE,4
8930,,YYC-SE,11,3.3,128.69,18-09-2024,12-06-2024,Calgary SE  ,FALSE,4,137.29,46.8,7,,None,3.7
8170,26-09-2024,YYC NW,16,0,146,26-09-2024,08-07-2024,calgary nw,,5,,73.16,19,FALSE,,3.6
7049,07-01-2022,YYC-NW,4,0,97.78,07-01-2022,14-01-2024,Calgary NW  ,No,8,373.6,49.41,3,N,None,2.9
10180,09-10-2022,YYC-SE ,19,0,180.99,09-10-2022,31-07-2023,Calgary SE,FALSE,30,2333.83,83.1,21,0,None ,3.4
9362,31-03-2022,YYC DT,,0.54,113.88,31-03-2022,,Calgary Downtown,No,39,1410.73,39.86,15,N,,4.1
6367,20-01-2024,ONLINE,2,2.03,395.69,20-01-2024,02-09-2024,Online,FALSE,2,67.08,31.34,1,FALSE,None ,4.4
4772,15-12-2020,ONLINE,17,0,70.41,15-12-2020,16-04-2024,online,FALSE,82,6153.47,76.61,18,FALSE,,4.8
7884,18-01-2019,YYC SE,19,0.26,93.39,18-01-2019,02-11-2023,Calg SE,Y,105,6997.82,154.69,20,No,None ,4.4
8505,07-06-2020,YYC-SE,4,0,78.86,07-06-2020,23-09-2024,Calgary SE,TRUE,16,841.8,54.44,4,TRUE,BILLING ERROR,3.3
6723,09-06-2020,YYC-nw,7,6.21,172.4,09-06-2020,02-11-2022,Calgary NW  ,FALSE,23,2084.24,90.07,7,TRUE,DAMAGED BOOK,3.2
2171,,YYC SE,11,0,159.18,,28-12-2024,Calgary SE,,22,923,43.31,5,1,None,2.9
7546,,YYC SE,13,,82.66,14-03-2024,13-06-2024,Calgary Se,FALSE,7,511.37,62.02,9,0,,4.2
490,21-06-2021,YYC-SE ,18,2.87,249.46,21-06-2021,28-03-2024,calgary se,FALSE,54,2031.64,37.06,13,FALSE,none,4.4
6641,18-10-2024,online,7,1.67,157.93,18-10-2024,12-04-2024,Online  ,N,,56.43,57.85,7,Yes,,2.6
11607,11-04-2020,YYC-dt,10,0.76,279.71,11-04-2020,02-05-2021,Calgary Downtown  ,No,36,2414.82,72.06,3,FALSE,,4.2
4707,11-10-2022,YYC-NW,12,5.22,105.19,11-10-2022,24-09-2023,calgary nw,FALSE,22,1192.32,54.26,8,N,,
9154,14-09-2020,ONLINE,2,0.4,146.67,14-09-2020,07-11-2023,ONLINE,TRUE,9,356.37,46.46,2,0,None ,4.9
1701,17-01-2020,YYC NW,5,0.84,120.59,17-01-2020,21-01-2023,calgary nw,N,14,707.31,48.6,,FALSE,None,4
6987,03-03-2019,YYC-se,15,1.52,167.14,03-03-2019,20-07-2019,Calgary SE  ,No,60,4658.53,78.58,11,FALSE,,3.5
5946,01-09-2024,YYC-NW,16,1.62,158.39,01-09-2024,15-12-2024,calgary nw,0,,318.48,60.46,,Y,damaged book,4
10280,13-02-2024,YYC-se,13,,147.04,13-02-2024,01-06-2024,Calgary Se,No,12,861.91,78.34,,N,None ,3.7
4922,08-08-2019,YYC-nw,8,0,158.74,08-08-2019,06-06-2020,Calgary Nw,0,36,3193.15,87.59,11,0,,4.3
5100,26-06-2019,yyc-se,19,,63.39,26-06-2019,04-06-2023,Calgary Se,No,83,4537.63,55.71,12,N,None ,3.7
9036,,YYC DT,16,0.11,276.3,06-10-2019,16-01-2023,calgary downtown,N,66,6300.9,89.95,11,,NONE,4.3
3017,21-07-2022,ONLINE,15,1.32,97.21,,22-07-2024,ONLINE,FALSE,27,1645.25,60.68,8,No,,3.7
3706,08-10-2023,YYC-DT,16,1.17,92.3,08-10-2023,24-02-2024,Calgary Downtown,Y,14,1352.86,89.49,14,,none,4.4
3805,21-03-2024,YYC-dt,11,0,146.34,21-03-2024,,calgary downtown,FALSE,10,483.22,51.11,11,TRUE,,3.5
6437,01-11-2019,YYC-NW,9,2.99,275.75,01-11-2019,09-03-2023,calgary nw,FALSE,29,875.78,28.92,9,FALSE,None,4.2
8313,,ONLINE,11,0,65.99,,24-10-2024,online,No,11,750.45,72.64,8,1,Website Issue,3.3
20,18-06-2020,YYC-NW,12,2.91,112.28,18-06-2020,18-01-2024,CALGARY NW,No,43,1319.33,31.77,5,FALSE,None ,4
610,18-01-2022,YYC-NW,17,0.33,120.15,18-01-2022,29-01-2024,Calgary NW  ,0,51,2379.33,47.96,17,N,NONE,
9181,17-08-2022,YYC-SE,,1.93,231.42,17-08-2022,15-05-2023,CALGARY SE,No,7,630.27,92.03,2,TRUE,rude staff,4.9
1516,19-02-2024,YYC-SE,8,0,251.01,19-02-2024,20-07-2024,Calgary SE,,5,270.21,66.46,6,Yes,,1.5
324,,YYC-NW,9,4.21,273.05,28-07-2020,,Calg NW,N,44,3583.3,85.09,4,TRUE,,3
8754,,yyc-dt,8,,124.29,,10-02-2023,calgary downtown,TRUE,28,2130.16,76.1,5,FALSE,None ,
11679,21-02-2021,YYC-SE,5,0.77,54.4,21-02-2021,17-10-2021,calgary se,N,,758.96,65.24,2,No,,3.9
10398,13-01-2024,YYC SE,20,,65.44,,16-11-2024,Calgary SE  ,1,11,699.99,58.89,15,FALSE,none,4.7
158,,yyc-dt,18,0,480.23,28-04-2021,15-01-2022,Calgary Downtown,FALSE,52,2968.94,59.36,21,0,none,4.5
10853,09-01-2019,YYC-NW,11,3.99,46.03,09-01-2019,02-02-2020,Calgary Nw,FALSE,39,1848.26,45.07,12,N,None,3.8
1266,13-03-2020,ONLINE,4,0,264.03,13-03-2020,,Online,N,13,1209.58,93.05,2,TRUE,,
5591,02-05-2022,YYC-DT,16,0,39.27,02-05-2022,16-09-2022,Calgary Downtown,FALSE,40,2902.45,74,15,TRUE,None,4.1
6931,21-02-2019,YYC-NW,14,2.67,82.25,21-02-2019,14-06-2024,Calg NW,FALSE,90,2521.02,29.97,14,TRUE,Damaged Book ,3.6
6136,13-07-2024,yyc-dt,2,0.4,89.56,13-07-2024,30-10-2024,CALGARY DOWNTOWN,TRUE,0,1.43,0,1,FALSE,,4.8
7298,01-11-2022,YYC-NW,5,0,39.72,01-11-2022,29-08-2023,CALGARY NW,Y,7,,69.54,2,No,,
2520,14-03-2019,YYC-DT,,0.8,76.91,14-03-2019,24-09-2023,CALGARY DOWNTOWN,FALSE,95,2770.77,29.62,14,TRUE,BILLING ERROR,3
6935,26-04-2023,YYC-DT,3,0.76,101.83,26-04-2023,12-12-2023,Calgary Downtown,Y,6,231.13,,2,No,None,4.9
11016,17-06-2022,ONLINE ,1,,205.8,17-06-2022,10-03-2023,Online,No,8,735.11,94.64,2,TRUE,Rude Staff ,2.9
2761,06-08-2019,YYC SE,5,0,108.5,06-08-2019,04-05-2024,CALGARY SE,FALSE,24,962.17,38.77,3,TRUE,,2.8
8001,01-12-2024,YYC-NW,18,0,128,01-12-2024,27-09-2024,Calgary NW  ,No,3,73.81,22.83,18,FALSE,NONE,3.7
8968,26-09-2020,YYC-NW,17,,44.28,26-09-2020,21-02-2022,Calgary Nw,,63,2230,32.33,18,FALSE,none,
1865,18-09-2021,YYC-NW,16,0,66.32,18-09-2021,11-03-2022,Calgary NW,0,44,3550.84,82.86,13,No,None,4.7
638,27-05-2021,YYC-SE,17,0.32,231.14,27-05-2021,02-05-2024,Calgary Se,No,49,3526.14,74.48,16,1,website issue,3.9
1356,27-07-2019,YYC-DT ,10,0.43,15.84,,,calgary downtown,Yes,47,2270.65,49.02,5,TRUE,BILLING ERROR,4.9
2324,19-05-2021,YYC DT,11,1.46,128.95,19-05-2021,11-06-2022,Calgary Downtown,0,30,2191.52,72.48,6,0,NONE,4.1
10965,03-11-2024,YYC-DT,18,0,146.2,03-11-2024,02-09-2024,Calgary Downtown,No,4,204.43,51.15,18,0,None,3.9
8768,10-11-2024,ONLINE,2,0,179.09,10-11-2024,26-11-2024,ONLINE,0,2,0,,1,FALSE,None,3.4
712,10-06-2021,YYC NW,8,0,165.28,10-06-2021,16-03-2022,Calgary NW  ,FALSE,27,1436.38,49.57,8,,none,
2457,07-10-2024,ONLINE,,0.87,178.02,07-10-2024,20-10-2024,online,FALSE,1,37.67,34.18,4,Yes,RudeStaff,4.3
2331,09-04-2024,YYC-NW,14,1.6,295.92,09-04-2024,23-09-2024,Calgary Nw,,10,294.91,38.05,9,1,BillingError,3.9
2321,13-08-2024,YYC-NW,6,0,119.47,13-08-2024,06-12-2024,Calgary Nw,FALSE,2,57.76,56.59,3,FALSE,,
8927,29-09-2022,YYC DT,18,1.49,126.46,29-09-2022,23-11-2024,calgary downtown,Yes,33,1221.91,33.65,11,N,None ,3.9
5576,07-11-2024,YYC DT,20,,55.09,07-11-2024,16-05-2024,CALGARY DOWNTOWN,FALSE,,127.78,31.48,12,,NONE,4.2
39,,ONLINE,2,0,49.91,23-06-2024,26-10-2024,online,No,3,36.44,35.08,2,No,None,3.3
10535,27-01-2024,YYC-se,20,0,146.7,27-01-2024,05-09-2024,calgary se,No,12,1143.76,79.93,,No,NONE,4.6
6720,20-07-2022,yyc-nw,20,0,135.06,20-07-2022,28-12-2023,Calg NW,1,32,1141.93,36.2,19,,,5
2157,30-08-2020,YYC-nw,9,1.15,208.5,30-08-2020,02-07-2024,Calgary NW,FALSE,42,2563.21,58.23,11,1,,3.7
10739,06-01-2023,YYC-NW,,0,96.92,06-01-2023,13-08-2023,CALGARY NW,Yes,22,,84.03,12,N,none,4.5
368,18-03-2024,yyc-nw,20,0,89.02,18-03-2024,15-10-2024,Calgary NW  ,FALSE,14,579.86,45.08,15,,NONE,4.4
3025,15-08-2019,YYC-DT,17,0.76,87.25,15-08-2019,06-08-2020,Calgary Downtown  ,1,86,2999.42,,14,No,,4.7
5308,19-01-2023,YYC-se,9,0.39,199.35,19-01-2023,27-05-2024,calgary se,No,17,1370.08,86.9,6,No,none,3.7
9038,18-07-2019,YYC NW,0,0,213.23,18-07-2019,02-04-2020,Calgary NW,FALSE,8,367.69,50.39,0,Y,,
5606,07-12-2021,YYC-SE,19,0,117.32,07-12-2021,21-10-2024,Calgary SE  ,No,48,,54.24,17,Yes,RUDE STAFF,3.7
5932,11-11-2023,YYC-DT,12,0,255.97,11-11-2023,26-03-2024,Calg Downtown,0,9,618.5,53.35,11,FALSE,NONE,4.1
11768,16-02-2021,YYC-DT,4,0,336.89,16-02-2021,18-01-2024,Calgary Downtown  ,FALSE,11,839.79,76.8,5,No,None ,4.4
3455,03-03-2021,YYC NW,11,0,183.15,03-03-2021,10-11-2022,calgary nw,TRUE,35,1989.51,105.26,7,FALSE,,4.8
9901,03-06-2023,YYC-NW,3,0.45,216.81,,08-08-2024,Calg NW,,5,447.06,75.03,4,FALSE,None ,3.8
160,04-03-2022,YYC-NW,11,0,123.6,04-03-2022,17-02-2024,calgary nw,,,944.73,40.06,6,0,,3.6
2984,08-11-2019,YYC DT,9,0.8,194.02,08-11-2019,,Calg Downtown,FALSE,,1440.74,34.65,5,Yes,,2.8
8833,09-12-2019,YYC-DT,12,0,91.43,09-12-2019,03-04-2021,Calgary Downtown  ,No,57,5168.9,91.23,13,FALSE,,3.7
